STATE,STATENAME,ST_CASE,VEH_NO,VE_FORMS,MONTH,MONTHNAME,DAY,DAYNAME,HOUR,HOURNAME,MINUTE,MINUTENAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,NUMOCCS,NUMOCCSNAME,UNITTYPE,UNITTYPENAME,HIT_RUN,HIT_RUNNAME,REG_STAT,REG_STATNAME,OWNER,OWNERNAME,VIN,VINNAME,MOD_YEAR,MOD_YEARNAME,VPICMAKE,VPICMAKENAME,VPICMODEL,VPICMODELNAME,VPICBODYCLASS,VPICBODYCLASSNAME,MAKE,MAKENAME,MODEL,BODY_TYP,BODY_TYPNAME,ICFINALBODY,ICFINALBODYNAME,GVWR_FROM,GVWR_FROMNAME,GVWR_TO,GVWR_TONAME,TOW_VEH,TOW_VEHNAME,TRLR1VIN,TRLR1VINNAME,TRLR2VIN,TRLR2VINNAME,TRLR3VIN,TRLR3VINNAME,TRLR1GVWR,TRLR1GVWRNAME,TRLR2GVWR,TRLR2GVWRNAME,TRLR3GVWR,TRLR3GVWRNAME,J_KNIFE,J_KNIFENAME,MCARR_ID,MCARR_IDNAME,MCARR_I1,MCARR_I1NAME,MCARR_I2,MCARR_I2NAME,V_CONFIG,V_CONFIGNAME,CARGO_BT,CARGO_BTNAME,HAZ_INV,HAZ_INVNAME,HAZ_PLAC,HAZ_PLACNAME,HAZ_ID,HAZ_IDNAME,HAZ_CNO,HAZ_CNONAME,HAZ_REL,HAZ_RELNAME,BUS_USE,BUS_USENAME,SPEC_USE,SPEC_USENAME,EMER_USE,EMER_USENAME,TRAV_SP,TRAV_SPNAME,UNDEROVERRIDE,UNDEROVERRIDENAME,ROLLOVER,ROLLOVERNAME,ROLINLOC,ROLINLOCNAME,IMPACT1,IMPACT1NAME,DEFORMED,DEFORMEDNAME,TOWED,TOWEDNAME,M_HARM,M_HARMNAME,FIRE_EXP,FIRE_EXPNAME,MAK_MOD,MAK_MODNAME,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,DEATHS,DR_DRINK,DR_DRINKNAME,DR_PRES,DR_PRESNAME,L_STATE,L_STATENAME,DR_ZIP,DR_ZIPNAME,L_TYPE,L_TYPENAME,L_STATUS,L_STATUSNAME,CDL_STAT,CDL_STATNAME,L_ENDORS,L_ENDORSNAME,L_COMPL,L_COMPLNAME,L_RESTRI,L_RESTRINAME,DR_HGT,DR_HGTNAME,DR_WGT,DR_WGTNAME,PREV_ACC,PREV_ACCNAME,PREV_SUS1,PREV_SUS1NAME,PREV_SUS2,PREV_SUS2NAME,PREV_SUS3,PREV_SUS3NAME,PREV_DWI,PREV_DWINAME,PREV_SPD,PREV_SPDNAME,PREV_OTH,PREV_OTHNAME,FIRST_MO,FIRST_MONAME,FIRST_YR,FIRST_YRNAME,LAST_MO,LAST_MONAME,LAST_YR,LAST_YRNAME,SPEEDREL,SPEEDRELNAME,VTRAFWAY,VTRAFWAYNAME,VNUM_LAN,VNUM_LANNAME,VSPD_LIM,VSPD_LIMNAME,VALIGN,VALIGNNAME,VPROFILE,VPROFILENAME,VPAVETYP,VPAVETYPNAME,VSURCOND,VSURCONDNAME,VTRAFCON,VTRAFCONNAME,VTCONT_F,VTCONT_FNAME,P_CRASH1,P_CRASH1NAME,P_CRASH2,P_CRASH2NAME,P_CRASH3,P_CRASH3NAME,PCRASH4,PCRASH4NAME,PCRASH5,PCRASH5NAME,ACC_TYPE,ACC_TYPENAME
12,Florida,120774,1,2,3,March,26,26,14,2:00pm-2:59pm,5,5,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,ME3FPN471KK7,ME3FPN471KK7,2019,2019,3128,Royal Enfield,25882,INT 650,6,Motorcycle - Standard,98,Other Make,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,60,060 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,9,9 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,98705,Other Make 450-749cc,M,E,3,F,P,N,4,7,1,K,K,7,1,0,No,1,Yes,12,Florida,33186,33186,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,69,69,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",6,Six lanes,60,60 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,15,Changing Lanes,10,Over the lane line on left side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",47,"F47-Same Trafficway, Same Direction-Angle, Sideswipe-Changing Lanes to the Left"
12,Florida,120779,1,2,4,April,6,6,20,8:00pm-8:59pm,20,20,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,1HD1BLL16TY0,1HD1BLL16TY0,1996,1996,3888,Harley-Davidson,11542,FXSTS / Springer Softail,82,Motorcycle - Cruiser,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,50,050 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,0,Non-Collision,2,Minor Damage,6,Towed,1,Rollover/Overturn,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,B,L,L,1,6,T,Y,0,1,1,Yes,1,Yes,12,Florida,33914,33914,1,Full Driver License,6,Valid,6,Valid,3,"Endorsement(s) Required, Compliance Unknown",3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,72,72,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,50,50 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type
12,Florida,120790,1,1,3,March,31,31,20,8:00pm-8:59pm,50,50,32,Culvert,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,1HD1KTP16MB6,1HD1KTP16MB6,2021,2021,3888,Harley-Davidson,12631,FLTRXS / Road Glide Special,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,55,055 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,5,Not Towed,32,Culvert,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,K,T,P,1,6,M,B,6,1,1,Yes,1,Yes,12,Florida,33955,33955,1,Full Driver License,6,Valid,6,Valid,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,74,74,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",4,Four lanes,55,55 MPH,2,Curve Right,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,12,Off the edge of the road on the left side,99,Unknown/Not Reported,1,Tracking,4,Departed roadway,6,B6-Single Driver-Left Roadside Departure-Drive Off Road
12,Florida,120791,1,2,4,April,2,2,0,0:00am-0:59am,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,JKBZXJE1XFA0,JKBZXJE1XFA0,2015,2015,510,Kawasaki,3173,Ninja ZX-6R,80,Motorcycle - Sport,73,Kawasaki,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,75,075 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,73705,Kawasaki 450-749cc,J,K,B,Z,X,J,E,1,X,F,A,0,1,0,No,1,Yes,12,Florida,33428,33428,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,71,71,999,Unknown,0,,0,,0,,1,1,0,,0,,0,,11,November,2020,2020,11,November,2020,2020,5,"Yes, Specifics Unknown",3,"Two-Way,  Divided, Positive  Median Barrier",6,Six lanes,65,65 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,15,Changing Lanes,11,Over the lane line on right side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",32,"D32-Same Trafficway, Same Direction-Rear End-Specifics Other"
12,Florida,120793,2,2,4,April,9,9,8,8:00am-8:59am,26,26,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,JYARN53E8LA0,JYARN53E8LA0,2020,2020,564,Yamaha,28330,MTN850 (MT-09),80,Motorcycle - Sport,76,Yamaha,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,76706,Yamaha 750cc or greater,J,Y,A,R,N,5,3,E,8,L,A,0,1,0,No,1,Yes,12,Florida,33142,33142,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,65,65,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,2,"Two-Way, Divided, Unprotected Median",3,Three lanes,40,40 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,67,"From crossing street, turning into opposite direction",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)"
12,Florida,120798,1,1,2,February,2,2,0,0:00am-0:59am,7,7,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,JYARN33E3EA0,JYARN33E3EA0,2014,2014,564,Yamaha,3372,FZ09,80,Motorcycle - Sport,76,Yamaha,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,30,030 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,5,Not Towed,33,Curb,0,No or Not Reported,76706,Yamaha 750cc or greater,J,Y,A,R,N,3,3,E,3,E,A,0,1,0,No,1,Yes,12,Florida,34758,34758,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,999,Unknown,1,1,0,,0,,2,2,0,,2,2,1,1,7,July,2021,2021,11,November,2023,2023,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",4,Four lanes,30,30 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,98,Other critical precrash event (specify:),99,Unknown/Not Reported,1,Tracking,4,Departed roadway,98,M98-Other Crash Type
12,Florida,120800,2,2,3,March,28,28,11,11:00am-11:59am,37,37,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,JS1GN7CA0521,JS1GN7CA0521,2005,2005,509,Suzuki,13162,GSX-R600,80,Motorcycle - Sport,53,Suzuki,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,40,040 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53705,Suzuki 450-749cc,J,S,1,G,N,7,C,A,0,5,2,1,1,0,No,1,Yes,12,Florida,33813,33813,0,Not Licensed,0,Not licensed,0,No (CDL),0,No Endorsements required for this vehicle,0,Not licensed,0,No Restrictions or Not Applicable,71,71,999,Unknown,1,1,0,,0,,3,3,0,,1,1,1,1,6,June,2023,2023,2,February,2024,2024,0,No,5,"Two-Way, Not Divided With a Continuous Left-Turn Lane",5,Five lanes,40,40 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,71,"From driveway, across path",99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,83,"K83-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Going Straight)"
12,Florida,120801,1,2,4,April,5,5,19,7:00pm-7:59pm,4,4,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,9,Unknown,1E+12,Reported as Unknown,9999,Unknown,99999,Unknown,99999,Unknown,104,Motorcycle - Moped,99,Unknown Make,709,81,Moped,0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,998,Not Reported,7,Not Applicable,8,Not Applicable,8,Not Applicable,10,10 Clock Point,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,99709,Unknown Make Unknown cc,9,9,9,9,9,9,9,9,9,9,9,9,1,0,No,1,Yes,12,Florida,34946,34946,0,Not Licensed,0,Not licensed,0,No (CDL),0,No Endorsements required for this vehicle,0,Not licensed,0,No Restrictions or Not Applicable,999,Unknown,999,Unknown,0,,0,,0,,0,,0,,0,,0,,0,No Record,0,No Record,0,No Record,0,No Record,0,No,1,"Two-Way, Not Divided",2,Two lanes,25,25 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,20,Stop Sign,3,Device Functioning Properly,10,Turning Right,16,Turning Right,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",80,"K80-Changing Trafficway, Vehicle Turning-Turn Into Path-Turn Into Opposite Directions (Turning Right)"
12,Florida,120802,2,2,4,April,6,6,17,5:00pm-5:59pm,0,0,12,Motor Vehicle In-Transport,6,Angle,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,1HD1GYM15FC3,1HD1GYM15FC3,2015,2015,3888,Harley-Davidson,11055,Dyna Fat Bob,94,Motorcycle - Custom,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,50,050 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,G,Y,M,1,5,F,C,3,1,0,No,1,Yes,12,Florida,32778,32778,1,Full Driver License,6,Valid,6,Valid,0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",72,72,999,Unknown,0,,0,,0,,1,1,0,,0,,0,,2,February,2020,2020,2,February,2020,2020,0,No,2,"Two-Way, Divided, Unprotected Median",4,Four lanes,50,50 MPH,3,Curve Left,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,61,From adjacent lane (same direction) over right lane line,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,45,"F45-Same Trafficway, Same Direction-Angle, Sideswipe-Straight Ahead on Left/Right"
12,Florida,120803,1,2,4,April,7,7,19,7:00pm-7:59pm,55,55,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,1HD1FCW106Y7,1HD1FCW106Y7,2006,2006,3888,Harley-Davidson,8509,Electra Glide Ultra Classic,81,Motorcycle - Touring / Sport Touring,72,Harley-Davidson,706,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,45,045 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,4,Functional Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,72706,Harley-Davidson 750cc or greater,1,H,D,1,F,C,W,1,0,6,Y,7,1,0,No,1,Yes,12,Florida,33990,33990,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,3,"Restrictions, Compliance Unknown",69,69,999,Unknown,0,,0,,0,,1,1,0,,0,,1,1,11,November,2020,2020,10,October,2022,2022,0,No,2,"Two-Way, Divided, Unprotected Median",3,Three lanes,45,45 MPH,3,Curve Left,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,14,Negotiating a Curve,11,Over the lane line on right side of travel lane,99,Unknown/Not Reported,1,Tracking,2,"Stayed on roadway, but left original travel lane",32,"D32-Same Trafficway, Same Direction-Rear End-Specifics Other"
12,Florida,120809,1,4,4,April,7,7,2,2:00am-2:59am,30,30,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,JS1GN7BA0321,JS1GN7BA0321,2003,2003,509,Suzuki,13233,GSX-R600K,80,Motorcycle - Sport,53,Suzuki,705,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,70,070 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,12,12 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,53705,Suzuki 450-749cc,J,S,1,G,N,7,B,A,0,3,2,1,1,1,Yes,1,Yes,12,Florida,34286,34286,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,3,Valid license for this class vehicle,0,No Restrictions or Not Applicable,68,68,999,Unknown,3,3,0,,0,,0,,0,,0,,2,2,2,February,2020,2020,12,December,2022,2022,0,No,3,"Two-Way,  Divided, Positive  Median Barrier",6,Six lanes,70,70 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,51,Traveling in same direction with lower steady speed,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,24,"D24-Same Trafficway, Same Direction-Rear End-Slower"
12,Florida,120811,1,1,3,March,26,26,20,8:00pm-8:59pm,39,39,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,1,1,Motor Vehicle In-Transport (Inside or Outside the Trafficway),0,No,12,Florida,1,Driver (in this crash) was Registered Owner,L08YCNFA8A10,L08YCNFA8A10,2010,2010,10199,Apollo,26520,Street Bike,98,Motorcycle - Street,98,Other Make,703,80,Two Wheel Motorcycle (excluding motor scooters),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,7.77778E+11,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,0,Not an Articulated Vehicle,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,40,040 MPH,7,Not Applicable,8,Not Applicable,8,Not Applicable,0,Non-Collision,6,Disabling Damage,6,Towed,1,Rollover/Overturn,0,No or Not Reported,98703,Other Make 125-349cc,L,0,8,Y,C,N,F,A,8,A,1,0,1,0,No,1,Yes,12,Florida,34952,34952,1,Full Driver License,6,Valid,0,No (CDL),0,No Endorsements required for this vehicle,2,No valid license for this class vehicle,0,No Restrictions or Not Applicable,64,64,999,Unknown,0,,0,,0,,0,,0,,1,1,0,,1,January,2022,2022,1,January,2022,2022,0,No,1,"Two-Way, Not Divided",2,Two lanes,35,35 MPH,1,Straight,1,Level,8,Not Reported,1,Dry,0,No Controls,0,No Controls,1,Going Straight,9,Unknown cause of control loss,99,Unknown/Not Reported,1,Tracking,1,Stayed in original travel lane,98,M98-Other Crash Type
